Transaction ID,Salesperson,Date,Payment Month,Status,Revenue,Company Name
418,Palacios,07/02/2024,Feb,Existing,24480,Trans American Airlines
419,Pritchett,07/02/2024,Feb,Lapsed,4380,Big T Burgers and Fries
420,Gilman,07/02/2024,Feb,New,5430,Trans United Airways
421,Ahmad,07/02/2024,Feb,Existing,5100,Tessier-Ashpool
422,Kroll,07/02/2024,Feb,New,24540,Sample Inc.
423,Pritchett,08/02/2024,Feb,Lapsed,26280,Zevo Toys
424,Schwarz,08/02/2024,Feb,Existing,27240,Queen Industries
425,Baines,08/02/2024,Feb,Existing,20010,Globo Gym American Corp
426,Hitchcock,08/02/2024,Mar,Existing,18540,Wayne Enterprises
427,Batiste,08/02/2024,Mar,Lapsed,4950,Zorin Industries
428,Levy,08/02/2024,Mar,New,18060,QuantCo
429,Kroll,08/02/2024,Mar,New,14580,Atlantic Northern
430,Simonson,08/02/2024,Mar,New,20910,Colonial Movers
431,Parrish,08/02/2024,Mar,New,8700,Southern Railway of Northern Ireland
432,Ahmad,09/02/2024,Mar,Existing,27660,U.S. Robotics and Mechanical Men
433,Pritchett,09/02/2024,Mar,New,4740,The Lanford Lunch Box
434,Schwarz,09/02/2024,Mar,Existing,6360,Initrode
435,Moll,09/02/2024,Mar,Lapsed,7530,Milliways
436,Baines,09/02/2024,Mar,Existing,27720,Virtucon
437,Kroll,09/02/2024,Mar,Existing,2910,United Fried Chicken
438,Schwarz,09/02/2024,Mar,Existing,4770,Benthic Petroleum
439,Pritchett,09/02/2024,Mar,New,25140,Blammo Corp
440,Pritchett,09/02/2024,Mar,Lapsed,2400,Trans Continental Airlines
441,Vincent,09/02/2024,Mar,Existing,26850,Trans Allied Airlines
442,Schwarz,09/02/2024,Mar,Lapsed,27930,The Hanso Foundation
443,Schwarz,09/02/2024,Mar,New,25080,Globo-Chem
444,Parrish,09/02/2024,Mar,New,6180,Widget Corp
445,Baines,10/02/2024,Mar,Lapsed,23700,Blammo Corp
446,Simonson,10/02/2024,Mar,New,21930,Energy Corporation
447,Ahmad,10/02/2024,Mar,New,7260,Barrytron
448,Kroll,10/02/2024,Mar,Lapsed,25320,InGen Corporation
449,Gilman,10/02/2024,Mar,Existing,5910,ZiffCorp
450,Palacios,10/02/2024,Mar,Existing,5970,Demo Company
451,Kroll,10/02/2024,Mar,Lapsed,26280,ABC Telecom
452,Vincent,10/02/2024,Mar,New,5370,Caliban Industries
453,Levy,10/02/2024,Mar,Lapsed,23160,Input Inc.
454,Levy,10/02/2024,Mar,Existing,3510,Blarg Factory
455,Vincent,10/02/2024,Mar,Lapsed,5640,Plow King
456,Parrish,10/02/2024,Mar,Existing,26310,Slate Rock and Gravel Company
457,Palacios,10/02/2024,Apr,New,9390,Water and Power
458,Batiste,10/02/2024,Apr,New,25020,Minuteman Cafe
459,Hall,11/02/2024,Apr,Existing,16530,The New Firm
460,Levy,11/02/2024,Apr,New,2940,Widget Corp
461,Baines,11/02/2024,Apr,New,3960,Biffco
462,Batiste,11/02/2024,Apr,New,20370,Mammoth Pictures
463,Hall,11/02/2024,Apr,Existing,21330,Globex Corporation
464,Moll,11/02/2024,Apr,New,11460,General Forge and Foundry
465,Ahmad,11/02/2024,Apr,Existing,6270,TranCon Airways
466,Kroll,11/02/2024,Apr,New,10470,Wallaby Airlines
467,Palacios,11/02/2024,Apr,Existing,29910,Vandelay Industries
468,Palacios,12/02/2024,Apr,Existing,26070,Barrytron
469,Hitchcock,12/02/2024,Apr,Lapsed,12000,Roxxon
470,Batiste,12/02/2024,Apr,New,19740,SpringShield
471,Gilman,12/02/2024,Apr,New,14040,Slate Rock and Gravel Company
472,Hall,12/02/2024,Apr,New,21180,Allied Biscuit
473,Levy,12/02/2024,Apr,Lapsed,3000,Atlantic Northern
474,Batiste,12/02/2024,Apr,Existing,3090,TranCon Airways
475,Hall,12/02/2024,Apr,Existing,25080,Roxxon
476,Gilman,12/02/2024,Apr,New,25830,Data Systems
477,Schwarz,12/02/2024,Apr,New,20400,Rossum Corporation
478,Schwarz,13/02/2024,Apr,Lapsed,14400,The Drunken Clam
479,Schwarz,13/02/2024,Apr,Existing,15420,Charles Townsend Agency
480,Levy,13/02/2024,Apr,New,10530,Atlantic Northern
481,Gilman,13/02/2024,Apr,Lapsed,22680,Trans Regional Airlines
482,Kroll,13/02/2024,Apr,Existing,28170,Columbia Airlines
483,Gilman,13/02/2024,Apr,Existing,12780,Allied Biscuit
484,Hitchcock,13/02/2024,Apr,New,27360,Ewing Oil
485,Hall,13/02/2024,Apr,Existing,20250,Mainco
486,Baines,13/02/2024,Apr,Lapsed,28590,Praxis Corporation
487,Batiste,13/02/2024,May,Lapsed,23760,Fabrikam Corporation
488,Parrish,14/02/2024,May,New,18510,Primatech
489,Batiste,14/02/2024,May,New,14910,Praxis Corporation
490,Levy,14/02/2024,May,Existing,1500,Sample Company
491,Kroll,14/02/2024,May,New,15870,McMahon and Tate
492,Gilman,14/02/2024,May,New,21570,North Western Railway
493,Palacios,14/02/2024,May,Lapsed,29310,United Robotronics
494,Gilman,14/02/2024,May,Existing,28380,The New Firm
495,Levy,14/02/2024,May,Existing,10020,St. Anky Beer
496,Kroll,14/02/2024,May,Existing,22350,Tessier-Ashpool
497,Moll,14/02/2024,May,Lapsed,17760,Trans Global Airlines
498,Hall,15/02/2024,May,New,24360,Curious Goods
499,Simonson,15/02/2024,May,Existing,15690,Arlesdale Railway
500,Parrish,15/02/2024,May,Existing,28290,Virtucon
501,Palacios,15/02/2024,May,Existing,28320,North Western Railway
502,Pritchett,15/02/2024,May,Lapsed,4020,Flowers By Irene
503,Simonson,15/02/2024,May,New,19740,Global Dynamics
504,Kroll,16/02/2024,May,New,11610,VersaLife Corporation
505,Baines,16/02/2024,May,Lapsed,11580,Umbrella Corporation
506,Batiste,16/02/2024,May,Existing,28170,Acme Corp
507,Vincent,16/02/2024,May,New,19320,MARS Industries
508,Hitchcock,16/02/2024,May,New,16530,Charles Townsend Agency
509,Hitchcock,16/02/2024,May,Existing,29760,Biffco
510,Schwarz,16/02/2024,May,Existing,25890,Canada World Airways
511,Vincent,16/02/2024,May,New,17760,Primatech Paper Co.
512,Moll,16/02/2024,May,Existing,22080,U.S. Robotics and Mechanical Men
513,Moll,16/02/2024,May,New,7740,Bad Wolf Corporation
514,Baines,16/02/2024,May,New,2730,Bluth Company
515,Levy,16/02/2024,May,New,21630,Buy and Large Corporation
516,Ahmad,16/02/2024,May,Existing,10920,General Products
517,Palacios,17/02/2024,May,Lapsed,17190,Trans Global Airlines
518,Levy,17/02/2024,Jun,Existing,13770,Rouster and Sideways
519,Hitchcock,17/02/2024,Jun,Existing,10170,Wallaby Airlines
520,Parrish,17/02/2024,Jun,New,5340,ABC Corp
521,Moll,17/02/2024,Jun,Existing,8010,Flowers By Irene
522,Batiste,17/02/2024,Jun,Lapsed,20100,Widget Corp
523,Palacios,18/02/2024,Jun,New,25140,ZiffCorp
524,Baines,18/02/2024,Jun,New,22110,Atlantic International Airlines
525,Gilman,18/02/2024,Jun,Existing,15030,Virtucon
526,Parrish,18/02/2024,Jun,Existing,3060,Edgars Industries
527,Ahmad,18/02/2024,Jun,Existing,11850,Cathedral Software
528,Pritchett,18/02/2024,Jun,Lapsed,3420,Massive Dynamic
529,Ahmad,18/02/2024,Jun,Existing,9240,Initech
530,Parrish,18/02/2024,Jun,Existing,11190,Omni Consumer Products
531,Moll,18/02/2024,Jun,Existing,16440,Liandri Mining Corporation
532,Vincent,18/02/2024,Jun,New,21450,Canada World Airways
533,Kroll,18/02/2024,Jun,Existing,23520,Sixty Second Avenue
534,Baines,18/02/2024,Jun,New,12150,The Hanso Foundation
535,Hall,18/02/2024,Jun,Existing,5910,Globo Gym American Corp
536,Batiste,18/02/2024,Jun,Existing,22710,Charles Townsend Agency
537,Batiste,18/02/2024,Jun,New,21150,Trans American Airlines
538,Gilman,18/02/2024,Jun,Existing,7800,Sixty Second Avenue
539,Gilman,18/02/2024,Jun,New,11910,Monarch Playing Card Co.
540,Ahmad,19/02/2024,Jun,Existing,18150,Umbrella Corporation
541,Ahmad,19/02/2024,Jun,Lapsed,21450,Demo Inc.
542,Gilman,19/02/2024,Jun,Lapsed,19410,Wallaby Airlines
543,Hitchcock,19/02/2024,Jun,New,22860,Buy and Large Corporation
544,Pritchett,19/02/2024,Jun,New,21030,KrebStar
545,Batiste,19/02/2024,Jun,Lapsed,13950,Demo Inc.
546,Hitchcock,19/02/2024,Jun,Existing,14160,Gizmonic Institute
547,Parrish,19/02/2024,Jun,New,30000,Blue Sun Corporation
548,Palacios,19/02/2024,Jul,Existing,25200,C.H. Lavatory and Sons
549,Palacios,19/02/2024,Jul,Lapsed,12030,NorthAm Robotics
550,Kroll,19/02/2024,Jul,Existing,15090,The New Firm
551,Pritchett,19/02/2024,Jul,Lapsed,13650,Western Gas & Electric
552,Moll,20/02/2024,Jul,Existing,16500,Powell Motors
553,Batiste,20/02/2024,Jul,Existing,2940,Demo Inc.
554,Hitchcock,20/02/2024,Jul,New,26340,Extensive Enterprise
555,Palacios,20/02/2024,Jul,New,15570,The Queen Victoria
556,Ahmad,20/02/2024,Jul,New,23490,OmniCo
557,Palacios,20/02/2024,Jul,Lapsed,12180,Trans Pacific Airlines
558,Parrish,20/02/2024,Jul,Existing,6600,Trans Continental Airlines
559,Levy,20/02/2024,Jul,Existing,20550,Curious Goods
560,Ahmad,20/02/2024,Jul,Lapsed,26820,Slate Rock and Gravel Company
561,Ahmad,20/02/2024,Jul,Existing,12720,Powell Motors
562,Moll,20/02/2024,Jul,Existing,13950,Sombra Corporation
563,Gilman,20/02/2024,Jul,Existing,6090,CC Corporation
564,Batiste,20/02/2024,Jul,New,7170,NorthAm Robotics
565,Hitchcock,21/02/2024,Jul,Existing,6060,Carrys Candles
566,Baines,21/02/2024,Jul,New,2010,Brown Streak Railroad
567,Moll,21/02/2024,Jul,New,13230,KrebStar
568,Parrish,21/02/2024,Jul,Existing,8970,Liandri Mining Corporation
569,Levy,21/02/2024,Jul,Lapsed,6840,Ankh-Sto Associates
570,Hall,21/02/2024,Jul,New,5670,Data Systems
571,Moll,21/02/2024,Jul,New,17580,Monarch Playing Card Co.
572,Kroll,21/02/2024,Jul,Lapsed,23460,Smith and Co.
573,Parrish,22/02/2024,Jul,New,17670,Ankh-Sto Associates
574,Simonson,22/02/2024,Jul,New,21630,Gadgetron
575,Kroll,22/02/2024,Jul,New,9210,PediaCorp
576,Hall,22/02/2024,Jul,Existing,15930,Columbia Airlines
577,Levy,22/02/2024,Jul,New,25380,Water and Power
578,Ahmad,22/02/2024,Jul,Existing,6540,The Hanso Foundation
579,Hitchcock,22/02/2024,Aug,New,13560,Spade and Archer
580,Ahmad,22/02/2024,Aug,Lapsed,20190,Roxxon
581,Hall,22/02/2024,Aug,New,16050,Virtucon
582,Hitchcock,22/02/2024,Aug,Existing,16710,QWERTY Logistics
583,Pritchett,23/02/2024,Aug,Existing,23100,Extensive Enterprise
584,Kroll,23/02/2024,Aug,Existing,18720,General Products
585,Simonson,23/02/2024,Aug,Existing,6060,Judgment Six
586,Hitchcock,23/02/2024,Aug,Lapsed,13200,ABC Telecom
587,Palacios,23/02/2024,Aug,Existing,18840,Sample Company
588,Levy,23/02/2024,Aug,New,3960,MARS Industries
589,Kroll,23/02/2024,Aug,New,15210,Bad Wolf Corporation
590,Batiste,23/02/2024,Aug,New,24150,MARS Industries
591,Gilman,23/02/2024,Aug,Existing,5640,Barrytron
592,Batiste,23/02/2024,Aug,New,22710,North Central Positronics
593,Batiste,23/02/2024,Aug,Existing,15660,Matsumura Fishworks
594,Levy,23/02/2024,Aug,New,23940,MARS Industries
595,Kroll,24/02/2024,Aug,New,19260,Atlantic Corporation
596,Kroll,24/02/2024,Aug,Existing,28140,General Services Corporation
597,Levy,24/02/2024,Aug,New,2280,Queen Industries
598,Vincent,24/02/2024,Aug,Lapsed,3420,Roboto Industries
599,Batiste,24/02/2024,Aug,Existing,22140,Incom Corporation
600,Parrish,24/02/2024,Aug,New,9120,Mainco
601,Schwarz,24/02/2024,Aug,Existing,15300,Trade Federation
602,Hall,24/02/2024,Aug,Lapsed,14760,Tip Top Cafe
603,Palacios,24/02/2024,Aug,New,17970,Thatherton Fuels
604,Hall,25/02/2024,Aug,New,7650,Big Belly Burger
605,Hall,25/02/2024,Aug,Existing,24840,Atlantic International Airlines
606,Levy,25/02/2024,Aug,Existing,15390,Universal Exports
607,Hall,25/02/2024,Aug,Existing,11940,Industrial Automation
608,Palacios,25/02/2024,Aug,Existing,16320,Kumatsu Motors
609,Hitchcock,25/02/2024,Aug,Existing,17400,Paradise Airlines
610,Hall,25/02/2024,Sep,Existing,12180,Trans American Airlines
611,Parrish,25/02/2024,Sep,New,28020,Curious Goods
612,Hitchcock,26/02/2024,Sep,New,25770,United Fried Chicken
613,Hall,26/02/2024,Sep,Existing,8220,Spade and Archer
614,Hall,26/02/2024,Sep,Existing,10050,Gringotts
615,Kroll,26/02/2024,Sep,Existing,8820,Gringotts
616,Levy,26/02/2024,Sep,Existing,25680,Vandelay Industries
617,Levy,26/02/2024,Sep,New,26460,North Central Positronics
618,Hitchcock,26/02/2024,Sep,Existing,22170,Zevo Toys
619,Schwarz,26/02/2024,Sep,Existing,7530,Blammo Corp
620,Kroll,27/02/2024,Sep,Lapsed,14430,QuantCo
621,Levy,27/02/2024,Sep,Existing,25380,Petrox Oil Company
622,Parrish,27/02/2024,Sep,New,20430,Sheinhardt Wig Company
623,Parrish,27/02/2024,Sep,Existing,23490,Gadgetron
624,Pritchett,27/02/2024,Sep,Lapsed,22500,Energy Corporation
625,Schwarz,27/02/2024,Sep,Lapsed,16860,Zevo Toys
626,Moll,27/02/2024,Sep,New,1710,Axis Chemical Co.
627,Hitchcock,27/02/2024,Sep,Existing,24270,Data Systems
628,Hitchcock,28/02/2024,Sep,New,7530,Tip Top Cafe
629,Hall,28/02/2024,Sep,New,7950,Cyberdyne Systems
630,Ahmad,28/02/2024,Sep,Existing,19980,BLAND Corporation
631,Ahmad,28/02/2024,Sep,Lapsed,13200,LexCorp
632,Ahmad,28/02/2024,Sep,Existing,6480,ABC Telecom
633,Hitchcock,28/02/2024,Sep,New,26160,Bluth Company
634,Gilman,28/02/2024,Sep,New,12600,SpringShield
635,Simonson,28/02/2024,Sep,New,25350,Blarg Factory
636,Parrish,28/02/2024,Sep,Lapsed,19470,Atlantic International Airlines
637,Moll,28/02/2024,Sep,Existing,20760,Megadodo Publications
638,Levy,28/02/2024,Sep,New,19920,Mishima Zaibatsu
639,Pritchett,28/02/2024,Sep,Existing,18600,Minco
640,Moll,28/02/2024,Oct,New,19560,Atlantic International Airlines
641,Kroll,28/02/2024,Oct,New,4950,Rossum Corporation
642,Kroll,28/02/2024,Oct,Existing,12990,OmniCo
643,Hitchcock,28/02/2024,Oct,New,16860,Klimpys
644,Hall,28/02/2024,Oct,New,19110,Plow King
645,Moll,28/02/2024,Oct,Existing,17100,Sheinhardt Wig Company
646,Ahmad,28/02/2024,Oct,Lapsed,28710,Bad Wolf Corporation
647,Gilman,28/02/2024,Oct,Lapsed,16170,Milliways
648,Baines,28/02/2024,Oct,Existing,15360,Blue Sun Corporation
649,Gilman,28/02/2024,Oct,New,21930,Judgment Six
650,Simonson,28/02/2024,Oct,New,3540,Universal Exports
651,Palacios,28/02/2024,Oct,New,13410,Sample Company
652,Pritchett,28/02/2024,Oct,New,12060,Atlantic Northern
653,Kroll,28/02/2024,Oct,Existing,3210,Trans United Airways
654,Ahmad,28/02/2024,Oct,Existing,9990,ABC Telecom
655,Vincent,28/02/2024,Oct,Lapsed,9990,Matsumura Fishworks
656,Vincent,28/02/2024,Oct,New,18600,Initech
657,Pritchett,01/03/2024,Oct,New,20490,The Lanford Lunch Box
658,Vincent,01/03/2024,Oct,Existing,18840,Curious Goods
659,Parrish,01/03/2024,Oct,Existing,19110,SpringShield
660,Kroll,01/03/2024,Oct,Lapsed,5280,North Central Positronics
661,Pritchett,01/03/2024,Oct,Lapsed,22290,London and West Coast Railway
662,Ahmad,01/03/2024,Oct,Lapsed,10020,VersaLife Corporation
663,Gilman,01/03/2024,Oct,Existing,17700,Monarch Playing Card Co.
664,Kroll,01/03/2024,Oct,New,5040,Buy and Large Corporation
665,Parrish,01/03/2024,Oct,New,14100,Bluth Company
666,Simonson,01/03/2024,Oct,Lapsed,15960,Soar Airlines
667,Gilman,01/03/2024,Oct,New,15030,Megadodo Publications
668,Kroll,01/03/2024,Oct,Existing,15450,Crudgington Brewery
669,Batiste,01/03/2024,Oct,New,28680,Contoso Corporation
670,Schwarz,01/03/2024,Oct,Existing,5850,Spade and Archer
671,Ahmad,01/03/2024,Nov,New,7620,Stark Industries
672,Palacios,02/03/2024,Nov,Existing,25650,Southern Railway of Northern Ireland
673,Kroll,02/03/2024,Nov,Existing,20040,Shinra Electric Power Company
674,Hitchcock,02/03/2024,Nov,New,22110,Charles Townsend Agency
675,Parrish,02/03/2024,Nov,New,4320,Blarg Factory
676,Levy,02/03/2024,Nov,Lapsed,5190,ZiffCorp
677,Pritchett,02/03/2024,Nov,Existing,11250,United Robotronics
678,Simonson,02/03/2024,Nov,Existing,25740,United Robotronics
679,Batiste,02/03/2024,Nov,Lapsed,25290,Atlantic Corporation
680,Palacios,03/03/2024,Nov,Existing,18120,BLAND Corporation
681,Palacios,03/03/2024,Nov,Existing,17010,Curious Goods
682,Baines,03/03/2024,Nov,Existing,29970,Allied Biscuit
683,Vincent,03/03/2024,Nov,Existing,24150,Gadgetron
684,Schwarz,03/03/2024,Nov,New,17730,Carrys Candles
685,Gilman,04/03/2024,Nov,Existing,28980,The New Firm
686,Schwarz,04/03/2024,Nov,Lapsed,20940,Omni Consumer Products
687,Palacios,04/03/2024,Nov,Existing,4080,Sombra Corporation
688,Parrish,04/03/2024,Nov,New,13350,123 Warehousing
689,Ahmad,04/03/2024,Nov,Existing,17400,Big Belly Burger
690,Vincent,04/03/2024,Nov,Lapsed,16830,Petrox Oil Company
691,Gilman,04/03/2024,Nov,Existing,24990,United Fried Chicken
692,Hitchcock,04/03/2024,Nov,New,7710,Trans American Airlines
693,Palacios,04/03/2024,Nov,New,16380,Vandelay Industries
694,Gilman,04/03/2024,Nov,New,2190,Colonial Movers
695,Batiste,04/03/2024,Nov,Existing,6060,KrebStar
696,Gilman,04/03/2024,Nov,New,5490,Massive Dynamic
697,Parrish,04/03/2024,Nov,New,7020,Demo Company
698,Baines,04/03/2024,Nov,Existing,19320,London and West Coast Railway
699,Hall,05/03/2024,Nov,Existing,28470,Nordyne Defense Dynamics
700,Schwarz,05/03/2024,Nov,New,22260,Zevo Toys
701,Parrish,05/03/2024,Dec,Lapsed,8880,Wernham Hogg
702,Kroll,05/03/2024,Dec,Lapsed,16380,Praxis Corporation
703,Moll,05/03/2024,Dec,Existing,27120,QuantCo
704,Hall,05/03/2024,Dec,Existing,8760,Keedsler Motors
705,Kroll,05/03/2024,Dec,Existing,28980,MARS Industries
706,Hall,05/03/2024,Dec,New,5760,ABC Telecom
707,Vincent,05/03/2024,Dec,Existing,3570,Sixty Second Avenue
708,Palacios,05/03/2024,Dec,New,26730,Smith and Co.
709,Schwarz,05/03/2024,Dec,Lapsed,1950,KrebStar
710,Baines,05/03/2024,Dec,Existing,29850,Sto Plains Holdings
711,Palacios,05/03/2024,Dec,Lapsed,27000,Acme Corp
712,Gilman,06/03/2024,Dec,New,8040,Corellian Engineering Corporation
713,Ahmad,06/03/2024,Dec,Existing,4620,VersaLife Corporation
714,Ahmad,06/03/2024,Dec,Existing,6000,North Central Positronics
715,Simonson,06/03/2024,Dec,New,13830,Trans Allied Airlines
716,Ahmad,06/03/2024,Dec,New,26430,Spade and Archer
717,Ahmad,06/03/2024,Dec,New,16800,Culdee Fell Railway
718,Kroll,06/03/2024,Dec,Existing,26940,McMahon and Tate
719,Levy,06/03/2024,Dec,Existing,11070,Sixty Second Avenue
720,Levy,06/03/2024,Dec,Existing,12330,Shinra Electric Power Company
721,Kroll,06/03/2024,Dec,Existing,7980,Edgars Industries
722,Parrish,07/03/2024,Dec,New,13680,Globo Gym American Corp
723,Ahmad,07/03/2024,Dec,Existing,11280,Judgment Six
724,Vincent,07/03/2024,Dec,Lapsed,7650,Globo-Chem
725,Ahmad,07/03/2024,Dec,Existing,14100,General Products
726,Gilman,07/03/2024,Dec,New,14520,Contoso Corporation
727,Parrish,07/03/2024,Dec,Lapsed,17250,Atlantic Corporation
728,Hitchcock,07/03/2024,Dec,Lapsed,12690,QWERTY Logistics
729,Ahmad,07/03/2024,Dec,Existing,22440,Ankh-Sto Associates
730,Palacios,07/03/2024,Dec,New,7830,Trans United Airways
731,Vincent,07/03/2024,Dec,Existing,2400,TetraCorp
732,Hitchcock,07/03/2024,Jan,Existing,22650,TriOptimum Corporation
733,Kroll,07/03/2024,Jan,New,18450,Ankh-Sto Associates
734,Batiste,07/03/2024,Jan,New,15330,Zevo Toys
735,Levy,08/03/2024,Jan,Existing,26130,Wayne Enterprises
736,Batiste,08/03/2024,Jan,New,19710,Parrish Communications
737,Levy,08/03/2024,Jan,New,27480,Thrift Bank
738,Pritchett,08/03/2024,Jan,Existing,12030,Milliways
739,Pritchett,08/03/2024,Jan,New,15390,Trans Global Airlines
740,Kroll,08/03/2024,Jan,Existing,3180,InGen Corporation
741,Vincent,08/03/2024,Jan,New,19620,Input Inc.
742,Batiste,08/03/2024,Jan,Lapsed,24000,Colonial Movers
743,Parrish,08/03/2024,Jan,Existing,8580,Atlantic Northern
744,Parrish,08/03/2024,Jan,New,22050,Plow King
745,Batiste,08/03/2024,Jan,Lapsed,20820,OmniCo
746,Pritchett,08/03/2024,Jan,Existing,21180,Culdee Fell Railway
747,Simonson,09/03/2024,Jan,New,26610,Allied Biscuit
748,Baines,09/03/2024,Jan,New,9180,Thatherton Fuels
749,Parrish,09/03/2024,Jan,New,7260,Colonial Movers
750,Parrish,09/03/2024,Jan,Existing,16830,Trans Allied Airlines
751,Pritchett,09/03/2024,Jan,Existing,4740,TriOptimum Corporation
752,Ahmad,09/03/2024,Jan,New,17640,Springfield Nuclear Power Plant
753,Moll,09/03/2024,Jan,Existing,10140,Union Aerospace Corporation
754,Ahmad,09/03/2024,Jan,Existing,1950,TetraCorp
755,Batiste,09/03/2024,Jan,Lapsed,10440,Globo-Chem
756,Baines,09/03/2024,Jan,New,2670,Zevo Toys
757,Hitchcock,09/03/2024,Jan,Existing,4230,TriOptimum Corporation
758,Gilman,10/03/2024,Jan,New,11490,Ace Tomato Company
759,Hitchcock,10/03/2024,Jan,Lapsed,17760,Sirius Cybernetics Corporation
760,Pritchett,10/03/2024,Jan,Existing,9450,Quark Industries
761,Baines,10/03/2024,Jan,New,7800,VersaLife Corporation
762,Batiste,10/03/2024,Jan,Lapsed,26610,CC Corporation
763,Baines,10/03/2024,Feb,Lapsed,20130,Zevo Toys
764,Schwarz,10/03/2024,Feb,New,24480,Minuteman Cafe
765,Schwarz,10/03/2024,Feb,Lapsed,4500,Wayne Enterprises
766,Simonson,10/03/2024,Feb,New,25500,123 Warehousing
767,Moll,10/03/2024,Feb,New,12900,KrebStar
768,Simonson,10/03/2024,Feb,Lapsed,20940,General Forge and Foundry
769,Ahmad,10/03/2024,Feb,Existing,13140,Sample Company
770,Simonson,11/03/2024,Feb,Lapsed,24960,QuantCo
771,Schwarz,11/03/2024,Feb,Existing,23490,Leeding Engines Ltd.
772,Simonson,11/03/2024,Feb,Existing,2790,The Hanso Foundation
773,Simonson,11/03/2024,Feb,New,25230,The Dot Grill
774,Hall,11/03/2024,Feb,New,12300,The Dot Grill
775,Vincent,11/03/2024,Feb,New,29790,Caliban Industries
776,Moll,11/03/2024,Feb,New,23940,Bluth Company
777,Baines,11/03/2024,Feb,Existing,15990,123 Warehousing
778,Batiste,12/03/2024,Feb,Existing,29970,Liandri Mining Corporation
779,Levy,12/03/2024,Feb,Existing,6720,Jupiter Mining Corporation
780,Gilman,12/03/2024,Feb,New,18150,Umbrella Corporation
781,Hall,12/03/2024,Feb,Existing,9810,Powell Motors
782,Levy,12/03/2024,Feb,Existing,2250,Zorg Industries
783,Moll,13/03/2024,Feb,Existing,1590,Osato Chemicals
784,Vincent,13/03/2024,Feb,Lapsed,12900,The Dot Grill
785,Hitchcock,13/03/2024,Feb,Lapsed,15810,Parrish Communications
786,Levy,13/03/2024,Feb,New,23520,Acme Corp
787,Moll,13/03/2024,Feb,Lapsed,29400,Widget Corp
788,Baines,13/03/2024,Feb,Existing,7830,Global Dynamics
789,Ahmad,13/03/2024,Feb,Lapsed,5820,Primatech Paper Co.
790,Schwarz,13/03/2024,Feb,Existing,27810,Gizmonic Institute
791,Schwarz,13/03/2024,Mar,Existing,27030,Sombra Corporation
792,Hitchcock,14/03/2024,Mar,New,28740,London and West Coast Railway
793,Hall,14/03/2024,Mar,New,12690,Buy and Large Corporation
794,Kroll,14/03/2024,Mar,Lapsed,15210,Edgars Industries
795,Schwarz,14/03/2024,Mar,Lapsed,27120,Fake Brothers
796,Batiste,14/03/2024,Mar,Existing,17160,Canada World Airways
797,Palacios,14/03/2024,Mar,New,3360,Barrytron
798,Vincent,14/03/2024,Mar,Existing,23550,Trans United Airways
799,Pritchett,14/03/2024,Mar,Existing,2310,Corellian Engineering Corporation
800,Batiste,14/03/2024,Mar,Existing,26310,Sombra Corporation
801,Gilman,14/03/2024,Mar,Existing,6840,Fabrikam Corporation
802,Moll,15/03/2024,Mar,Existing,3000,Omni Consumer Products
803,Ahmad,15/03/2024,Mar,New,2070,Globo Gym American Corp
804,Batiste,15/03/2024,Mar,Lapsed,5820,McMahon and Tate
805,Vincent,15/03/2024,Mar,Existing,6000,Onion Pacific Railroad
